id,weeks,prod,cust,scen,price
2042,35,TOM_P,LA,2,0.39855
2043,35,TOM_P,LA,3,0.460833
2044,35,TOM_P,LA,4,0.35283
2045,35,TOM_P,LA,5,0.413769
2046,35,TOM_P,LV,1,0.416998
2047,35,TOM_P,LV,2,0.386097
2048,35,TOM_P,LV,3,0.429103
2049,35,TOM_P,LV,4,0.350416
2050,35,TOM_P,LV,5,0.379393
2051,35,CEL_P,LA,1,0.141299
2052,35,CEL_P,LA,2,0.145561
2053,35,CEL_P,LA,3,0.169187
2054,35,CEL_P,LA,4,0.147271
2055,35,CEL_P,LA,5,0.151921
2056,35,CEL_P,LV,1,0.133313
2057,35,CEL_P,LV,2,0.151869
2058,35,CEL_P,LV,3,0.173058
2059,35,CEL_P,LV,4,0.159755
2060,35,CEL_P,LV,5,0.161119
2061,35,CUX_P,LA,1,0.23065
2062,35,CUX_P,LA,2,0.282921
2063,35,CUX_P,LA,3,0.181272
2064,35,CUX_P,LA,4,0.170524
2065,35,CUX_P,LA,5,0.148216
2066,35,CUX_P,LV,1,0.142798
2067,35,CUX_P,LV,2,0.193278
2068,35,CUX_P,LV,3,0.141624
2069,35,CUX_P,LV,4,0.139521
2070,35,CUX_P,LV,5,0.117583
2071,35,PEP_P,LA,1,0.541923
2072,35,PEP_P,LA,2,0.637012
2073,35,PEP_P,LA,3,0.58007
2074,35,PEP_P,LA,4,0.664491
2075,35,PEP_P,LA,5,0.507639
2076,35,PEP_P,LV,1,0.335286
2077,35,PEP_P,LV,2,0.443904
2078,35,PEP_P,LV,3,0.432749
2079,35,PEP_P,LV,4,0.441878
2080,35,PEP_P,LV,5,0.338679
2081,35,CAUL_P,LA,1,0.57143
2082,35,CAUL_P,LA,2,0.612996
2083,35,CAUL_P,LA,3,0.533115
2084,35,CAUL_P,LA,4,0.626732
2085,35,CAUL_P,LA,5,0.626741
2086,35,CAUL_P,LV,1,0.570594
2087,35,CAUL_P,LV,2,0.615256
2088,35,CAUL_P,LV,3,0.566656
2089,35,CAUL_P,LV,4,0.613781
2090,35,CAUL_P,LV,5,0.647094
2091,35,LET_P,LA,1,0.577664
2092,35,LET_P,LA,2,0.672451
2093,35,LET_P,LA,3,0.785511
2094,35,LET_P,LA,4,1.12391
2095,35,LET_P,LA,5,0.728109
2096,35,LET_P,LV,1,0.468932
2097,35,LET_P,LV,2,0.511716
2098,35,LET_P,LV,3,0.641976
2099,35,LET_P,LV,4,0.83798
2100,35,LET_P,LV,5,0.585073
2101,36,TOM_P,LA,1,0.465456
2102,36,TOM_P,LA,2,0.339834
2103,36,TOM_P,LA,3,0.460833
2104,36,TOM_P,LA,4,0.362729
2105,36,TOM_P,LA,5,0.449588
2106,36,TOM_P,LV,1,0.415239
2107,36,TOM_P,LV,2,0.347073
2108,36,TOM_P,LV,3,0.428414
2109,36,TOM_P,LV,4,0.358753
2110,36,TOM_P,LV,5,0.408232
2111,36,CEL_P,LA,1,0.141299
2112,36,CEL_P,LA,2,0.155812
2113,36,CEL_P,LA,3,0.166501
2114,36,CEL_P,LA,4,0.147262
2115,36,CEL_P,LA,5,0.151921
2116,36,CEL_P,LV,1,0.133903
2117,36,CEL_P,LV,2,0.157621
2118,36,CEL_P,LV,3,0.155304
2119,36,CEL_P,LV,4,0.159905
2120,36,CEL_P,LV,5,0.163326
2121,36,CUX_P,LA,1,0.282598
2122,36,CUX_P,LA,2,0.289482
2123,36,CUX_P,LA,3,0.183689
2124,36,CUX_P,LA,4,0.170514
2125,36,CUX_P,LA,5,0.234181
2126,36,CUX_P,LV,1,0.180524
2127,36,CUX_P,LV,2,0.178947
2128,36,CUX_P,LV,3,0.135928
2129,36,CUX_P,LV,4,0.139512
2130,36,CUX_P,LV,5,0.154934
2131,36,PEP_P,LA,1,0.547132
2132,36,PEP_P,LA,2,0.641819
2133,36,PEP_P,LA,3,0.539283
2134,36,PEP_P,LA,4,0.653128
2135,36,PEP_P,LA,5,0.498499
2136,36,PEP_P,LV,1,0.365008
2137,36,PEP_P,LV,2,0.434954
2138,36,PEP_P,LV,3,0.410991
2139,36,PEP_P,LV,4,0.45982
2140,36,PEP_P,LV,5,0.33506
2141,36,CAUL_P,LA,1,0.569352
2142,36,CAUL_P,LA,2,0.612996
2143,36,CAUL_P,LA,3,0.53596
2144,36,CAUL_P,LA,4,0.626693
2145,36,CAUL_P,LA,5,0.626741
2146,36,CAUL_P,LV,1,0.543804
2147,36,CAUL_P,LV,2,0.606321
2148,36,CAUL_P,LV,3,0.578692
2149,36,CAUL_P,LV,4,0.608304
2150,36,CAUL_P,LV,5,0.638561
2151,36,LET_P,LA,1,0.594287
2152,36,LET_P,LA,2,0.560922
2153,36,LET_P,LA,3,0.612296
2154,36,LET_P,LA,4,1.14515
2155,36,LET_P,LA,5,0.7974
2156,36,LET_P,LV,1,0.518408
2157,36,LET_P,LV,2,0.462478
2158,36,LET_P,LV,3,0.54512
2159,36,LET_P,LV,4,0.822367
2160,36,LET_P,LV,5,0.626582
2161,37,TOM_P,LA,1,0.515326
2162,37,TOM_P,LA,2,0.328025
2163,37,TOM_P,LA,3,0.434013
2164,37,TOM_P,LA,4,0.430934
2165,37,TOM_P,LA,5,0.473302
2166,37,TOM_P,LV,1,0.517456
2167,37,TOM_P,LV,2,0.351014
2168,37,TOM_P,LV,3,0.390959
2169,37,TOM_P,LV,4,0.412905
2170,37,TOM_P,LV,5,0.425426
2171,37,CEL_P,LA,1,0.141299
2172,37,CEL_P,LA,2,0.168113
2173,37,CEL_P,LA,3,0.156028
2174,37,CEL_P,LA,4,0.147262
2175,37,CEL_P,LA,5,0.151921
2176,37,CEL_P,LV,1,0.132947
2177,37,CEL_P,LV,2,0.16678
2178,37,CEL_P,LV,3,0.153474
2179,37,CEL_P,LV,4,0.165327
2180,37,CEL_P,LV,5,0.163276
2181,37,CUX_P,LA,1,0.282598
2182,37,CUX_P,LA,2,0.299323
2183,37,CUX_P,LA,3,0.173215
2184,37,CUX_P,LA,4,0.220893
2185,37,CUX_P,LA,5,0.255672
2186,37,CUX_P,LV,1,0.192535
2187,37,CUX_P,LV,2,0.193
2188,37,CUX_P,LV,3,0.132114
2189,37,CUX_P,LV,4,0.165859
2190,37,CUX_P,LV,5,0.169767
2191,37,PEP_P,LA,1,0.511336
2192,37,PEP_P,LA,2,0.662862
2193,37,PEP_P,LA,3,0.491448
2194,37,PEP_P,LA,4,0.695895
2195,37,PEP_P,LA,5,0.522608
2196,37,PEP_P,LV,1,0.368347
2197,37,PEP_P,LV,2,0.466324
2198,37,PEP_P,LV,3,0.399302
2199,37,PEP_P,LV,4,0.524161
2200,37,PEP_P,LV,5,0.390899
2201,37,CAUL_P,LA,1,0.560486
2202,37,CAUL_P,LA,2,0.611766
2203,37,CAUL_P,LA,3,0.589916
2204,37,CAUL_P,LA,4,0.626693
2205,37,CAUL_P,LA,5,0.62689
2206,37,CAUL_P,LV,1,0.538921
2207,37,CAUL_P,LV,2,0.55923
2208,37,CAUL_P,LV,3,0.601863
2209,37,CAUL_P,LV,4,0.611859
2210,37,CAUL_P,LV,5,0.637078
2211,37,LET_P,LA,1,0.574339
2212,37,LET_P,LA,2,0.565843
2213,37,LET_P,LA,3,0.612296
2214,37,LET_P,LA,4,1.22847
2215,37,LET_P,LA,5,0.826302
2216,37,LET_P,LV,1,0.486146
2217,37,LET_P,LV,2,0.478308
2218,37,LET_P,LV,3,0.525717
2219,37,LET_P,LV,4,0.951785
2220,37,LET_P,LV,5,0.668125
2221,38,TOM_P,LA,1,0.515326
2222,38,TOM_P,LA,2,0.328025
2223,38,TOM_P,LA,3,0.412034
2224,38,TOM_P,LA,4,0.485499
2225,38,TOM_P,LA,5,0.488183
2226,38,TOM_P,LV,1,0.494579
2227,38,TOM_P,LV,2,0.341341
2228,38,TOM_P,LV,3,0.361276
2229,38,TOM_P,LV,4,0.49236
2230,38,TOM_P,LV,5,0.461406
2231,38,CEL_P,LA,1,0.141299
2232,38,CEL_P,LA,2,0.168113
2233,38,CEL_P,LA,3,0.157102
2234,38,CEL_P,LA,4,0.161213
2235,38,CEL_P,LA,5,0.151633
2236,38,CEL_P,LV,1,0.130583
2237,38,CEL_P,LV,2,0.16663
2238,38,CEL_P,LV,3,0.148685
2239,38,CEL_P,LV,4,0.179348
2240,38,CEL_P,LV,5,0.158944
2241,38,CUX_P,LA,1,0.209455
2242,38,CUX_P,LA,2,0.258319
2243,38,CUX_P,LA,3,0.173215
2244,38,CUX_P,LA,4,0.220893
2245,38,CUX_P,LA,5,0.255186
2246,38,CUX_P,LV,1,0.16529
2247,38,CUX_P,LV,2,0.191662
2248,38,CUX_P,LV,3,0.132613
2249,38,CUX_P,LV,4,0.162659
2250,38,CUX_P,LV,5,0.172146
2251,38,PEP_P,LA,1,0.504243
2252,38,PEP_P,LA,2,0.610464
2253,38,PEP_P,LA,3,0.452524
2254,38,PEP_P,LA,4,0.663564
2255,38,PEP_P,LA,5,0.527632
2256,38,PEP_P,LV,1,0.373949
2257,38,PEP_P,LV,2,0.452751
2258,38,PEP_P,LV,3,0.386825
2259,38,PEP_P,LV,4,0.552646
2260,38,PEP_P,LV,5,0.410088
2261,38,CAUL_P,LA,1,0.610633
2262,38,CAUL_P,LA,2,0.584294
2263,38,CAUL_P,LA,3,0.595722
2264,38,CAUL_P,LA,4,0.618138
2265,38,CAUL_P,LA,5,0.655322
2266,38,CAUL_P,LV,1,0.579142
2267,38,CAUL_P,LV,2,0.540857
2268,38,CAUL_P,LV,3,0.589346
2269,38,CAUL_P,LV,4,0.60766
2270,38,CAUL_P,LV,5,0.64933
2271,38,LET_P,LA,1,0.594287
2272,38,LET_P,LA,2,0.565843
2273,38,LET_P,LA,3,0.60585
2274,38,LET_P,LA,4,1.40286
2275,38,LET_P,LA,5,0.824733
2276,38,LET_P,LV,1,0.504682
2277,38,LET_P,LV,2,0.454947
2278,38,LET_P,LV,3,0.546781
2279,38,LET_P,LV,4,1.10157
2280,38,LET_P,LV,5,0.686119
2281,39,TOM_P,LA,1,0.502116
2282,39,TOM_P,LA,2,0.32807
2283,39,TOM_P,LA,3,0.411159
2284,39,TOM_P,LA,4,0.587193
2285,39,TOM_P,LA,5,0.519701
2286,39,TOM_P,LV,1,0.382862
2287,39,TOM_P,LV,2,0.322038
2288,39,TOM_P,LV,3,0.355748
2289,39,TOM_P,LV,4,0.577353
2290,39,TOM_P,LV,5,0.499938
2291,39,CEL_P,LA,1,0.14109
2292,39,CEL_P,LA,2,0.168136
2293,39,CEL_P,LA,3,0.156769
2294,39,CEL_P,LA,4,0.166474
2295,39,CEL_P,LA,5,0.157085
2296,39,CEL_P,LV,1,0.134116
2297,39,CEL_P,LV,2,0.163386
2298,39,CEL_P,LV,3,0.14971
2299,39,CEL_P,LV,4,0.185313
2300,39,CEL_P,LV,5,0.164282
2301,39,CUX_P,LA,1,0.161839
2302,39,CUX_P,LA,2,0.23621
2303,39,CUX_P,LA,3,0.172847
2304,39,CUX_P,LA,4,0.216036
2305,39,CUX_P,LA,5,0.200393
2306,39,CUX_P,LV,1,0.144602
2307,39,CUX_P,LV,2,0.174455
2308,39,CUX_P,LV,3,0.131502
2309,39,CUX_P,LV,4,0.16226
2310,39,CUX_P,LV,5,0.149552
2311,39,PEP_P,LA,1,0.480261
2312,39,PEP_P,LA,2,0.515343
2313,39,PEP_P,LA,3,0.408858
2314,39,PEP_P,LA,4,0.66479
2315,39,PEP_P,LA,5,0.523616
2316,39,PEP_P,LV,1,0.361719
2317,39,PEP_P,LV,2,0.386335
2318,39,PEP_P,LV,3,0.323551
2319,39,PEP_P,LV,4,0.567296
2320,39,PEP_P,LV,5,0.425859
2321,39,CAUL_P,LA,1,0.679447
2322,39,CAUL_P,LA,2,0.569338
2323,39,CAUL_P,LA,3,0.607313
2324,39,CAUL_P,LA,4,0.612212
2325,39,CAUL_P,LA,5,0.664307
2326,39,CAUL_P,LV,1,0.630959
2327,39,CAUL_P,LV,2,0.553884
2328,39,CAUL_P,LV,3,0.588792
2329,39,CAUL_P,LV,4,0.613353
2330,39,CAUL_P,LV,5,0.657
2331,39,LET_P,LA,1,0.704622
2332,39,LET_P,LA,2,0.629894
2333,39,LET_P,LA,3,0.630276
2334,39,LET_P,LA,4,1.41691
2335,39,LET_P,LA,5,0.884519
2336,39,LET_P,LV,1,0.612389
2337,39,LET_P,LV,2,0.514652
2338,39,LET_P,LV,3,0.567971
2339,39,LET_P,LV,4,1.10719
2340,39,LET_P,LV,5,0.753067
2341,40,TOM_P,LA,1,0.46714
2342,40,TOM_P,LA,2,0.32807
2343,40,TOM_P,LA,3,0.416366
2344,40,TOM_P,LA,4,0.680374
2345,40,TOM_P,LA,5,0.563988
2346,40,TOM_P,LV,1,0.350575
2347,40,TOM_P,LV,2,0.32432
2348,40,TOM_P,LV,3,0.372747
2349,40,TOM_P,LV,4,0.647047
2350,40,TOM_P,LV,5,0.577056
2351,40,CEL_P,LA,1,0.148871
2352,40,CEL_P,LA,2,0.168136
2353,40,CEL_P,LA,3,0.159364
2354,40,CEL_P,LA,4,0.166614
2355,40,CEL_P,LA,5,0.1725
2356,40,CEL_P,LV,1,0.137088
2357,40,CEL_P,LV,2,0.163848
2358,40,CEL_P,LV,3,0.148936
2359,40,CEL_P,LV,4,0.169604
2360,40,CEL_P,LV,5,0.178502
2361,40,CUX_P,LA,1,0.14939
2362,40,CUX_P,LA,2,0.221447
2363,40,CUX_P,LA,3,0.184808
2364,40,CUX_P,LA,4,0.197154
2365,40,CUX_P,LA,5,0.150478
2366,40,CUX_P,LV,1,0.13282
2367,40,CUX_P,LV,2,0.167256
2368,40,CUX_P,LV,3,0.133716
2369,40,CUX_P,LV,4,0.15467
2370,40,CUX_P,LV,5,0.132693
2371,40,PEP_P,LA,1,0.459512
2372,40,PEP_P,LA,2,0.58745
2373,40,PEP_P,LA,3,0.366938
2374,40,PEP_P,LA,4,0.663806
2375,40,PEP_P,LA,5,0.541626
2376,40,PEP_P,LV,1,0.353095
2377,40,PEP_P,LV,2,0.426399
2378,40,PEP_P,LV,3,0.309822
2379,40,PEP_P,LV,4,0.553127
2380,40,PEP_P,LV,5,0.43299
2381,40,CAUL_P,LA,1,0.575082
2382,40,CAUL_P,LA,2,0.569338
2383,40,CAUL_P,LA,3,0.729476
2384,40,CAUL_P,LA,4,0.611305
2385,40,CAUL_P,LA,5,0.659719
2386,40,CAUL_P,LV,1,0.560071
2387,40,CAUL_P,LV,2,0.544693
2388,40,CAUL_P,LV,3,0.671127
2389,40,CAUL_P,LV,4,0.616053
2390,40,CAUL_P,LV,5,0.651901
2391,40,LET_P,LA,1,0.840615
2392,40,LET_P,LA,2,0.672543
2393,40,LET_P,LA,3,0.805925
2394,40,LET_P,LA,4,1.53084
2395,40,LET_P,LA,5,0.833136
2396,40,LET_P,LV,1,0.690049
2397,40,LET_P,LV,2,0.564272
2398,40,LET_P,LV,3,0.690206
2399,40,LET_P,LV,4,1.25517
2400,40,LET_P,LV,5,0.705664
2401,41,TOM_P,LA,1,0.409439
2402,41,TOM_P,LA,2,0.450768
2403,41,TOM_P,LA,3,0.453182
2404,41,TOM_P,LA,4,0.726763
2405,41,TOM_P,LA,5,0.661615
2406,41,TOM_P,LV,1,0.344861
2407,41,TOM_P,LV,2,0.432441
2408,41,TOM_P,LV,3,0.466388
2409,41,TOM_P,LV,4,0.706417
2410,41,TOM_P,LV,5,0.697029
2411,41,CEL_P,LA,1,0.159764
2412,41,CEL_P,LA,2,0.168136
2413,41,CEL_P,LA,3,0.156685
2414,41,CEL_P,LA,4,0.148348
2415,41,CEL_P,LA,5,0.179106
2416,41,CEL_P,LV,1,0.15752
2417,41,CEL_P,LV,2,0.159194
2418,41,CEL_P,LV,3,0.158753
2419,41,CEL_P,LV,4,0.167723
2420,41,CEL_P,LV,5,0.187413
2421,41,CUX_P,LA,1,0.14441
2422,41,CUX_P,LA,2,0.225548
2423,41,CUX_P,LA,3,0.195522
2424,41,CUX_P,LA,4,0.164295
2425,41,CUX_P,LA,5,0.14901
2426,41,CUX_P,LV,1,0.103436
2427,41,CUX_P,LV,2,0.178022
2428,41,CUX_P,LV,3,0.153715
2429,41,CUX_P,LV,4,0.13783
2430,41,CUX_P,LV,5,0.134359
2431,41,PEP_P,LA,1,0.452928
2432,41,PEP_P,LA,2,0.67432
2433,41,PEP_P,LA,3,0.407895
2434,41,PEP_P,LA,4,0.616589
2435,41,PEP_P,LA,5,0.593472
2436,41,PEP_P,LV,1,0.331845
2437,41,PEP_P,LV,2,0.469316
2438,41,PEP_P,LV,3,0.329838
2439,41,PEP_P,LV,4,0.507835
2440,41,PEP_P,LV,5,0.451161
2441,41,CAUL_P,LA,1,0.606136
2442,41,CAUL_P,LA,2,0.569338
2443,41,CAUL_P,LA,3,0.83422
2444,41,CAUL_P,LA,4,0.656937
2445,41,CAUL_P,LA,5,0.642286
2446,41,CAUL_P,LV,1,0.581556
2447,41,CAUL_P,LV,2,0.569659
2448,41,CAUL_P,LV,3,0.773728
2449,41,CAUL_P,LV,4,0.640405
2450,41,CAUL_P,LV,5,0.634896
2451,41,LET_P,LA,1,0.979334
2452,41,LET_P,LA,2,0.758662
2453,41,LET_P,LA,3,1.06064
2454,41,LET_P,LA,4,1.54371
2455,41,LET_P,LA,5,0.90287
2456,41,LET_P,LV,1,0.711137
2457,41,LET_P,LV,2,0.583132
2458,41,LET_P,LV,3,0.86393
2459,41,LET_P,LV,4,1.3156
2460,41,LET_P,LV,5,0.770743
2461,42,TOM_P,LA,1,0.389637
2462,42,TOM_P,LA,2,0.498666
2463,42,TOM_P,LA,3,0.467324
2464,42,TOM_P,LA,4,0.726763
2465,42,TOM_P,LA,5,0.740714
2466,42,TOM_P,LV,1,0.296744
2467,42,TOM_P,LV,2,0.487042
2468,42,TOM_P,LV,3,0.473646
2469,42,TOM_P,LV,4,0.703998
2470,42,TOM_P,LV,5,0.695465
2471,42,CEL_P,LA,1,0.179683
2472,42,CEL_P,LA,2,0.170596
2473,42,CEL_P,LA,3,0.162846
2474,42,CEL_P,LA,4,0.146899
2475,42,CEL_P,LA,5,0.184978
2476,42,CEL_P,LV,1,0.168012
2477,42,CEL_P,LV,2,0.165355
2478,42,CEL_P,LV,3,0.166653
2479,42,CEL_P,LV,4,0.158819
2480,42,CEL_P,LV,5,0.197452
2481,42,CUX_P,LA,1,0.14773
2482,42,CUX_P,LA,2,0.225548
2483,42,CUX_P,LA,3,0.196593
2484,42,CUX_P,LA,4,0.158496
2485,42,CUX_P,LA,5,0.129191
2486,42,CUX_P,LV,1,0.10475
2487,42,CUX_P,LV,2,0.179038
2488,42,CUX_P,LV,3,0.150822
2489,42,CUX_P,LV,4,0.13298
2490,42,CUX_P,LV,5,0.125401
2491,42,PEP_P,LA,1,0.490552
2492,42,PEP_P,LA,2,0.684162
2493,42,PEP_P,LA,3,0.44845
2494,42,PEP_P,LA,4,0.609931
2495,42,PEP_P,LA,5,0.701507
2496,42,PEP_P,LV,1,0.342245
2497,42,PEP_P,LV,2,0.486713
2498,42,PEP_P,LV,3,0.347954
2499,42,PEP_P,LV,4,0.498705
2500,42,PEP_P,LV,5,0.495789
2501,42,CAUL_P,LA,1,0.643206
2502,42,CAUL_P,LA,2,0.569338
2503,42,CAUL_P,LA,3,0.867795
2504,42,CAUL_P,LA,4,0.629722
2505,42,CAUL_P,LA,5,0.653555
2506,42,CAUL_P,LV,1,0.599722
2507,42,CAUL_P,LV,2,0.55876
2508,42,CAUL_P,LV,3,0.802208
2509,42,CAUL_P,LV,4,0.619219
2510,42,CAUL_P,LV,5,0.668227
2511,42,LET_P,LA,1,0.959415
2512,42,LET_P,LA,2,0.758662
2513,42,LET_P,LA,3,1.10403
2514,42,LET_P,LA,4,1.85556
2515,42,LET_P,LA,5,1.17153
2516,42,LET_P,LV,1,0.754048
2517,42,LET_P,LV,2,0.608529
2518,42,LET_P,LV,3,0.960616
2519,42,LET_P,LV,4,1.496
2520,42,LET_P,LV,5,0.992994
2521,43,TOM_P,LA,1,0.481288
2522,43,TOM_P,LA,2,0.53583
2523,43,TOM_P,LA,3,0.560754
2524,43,TOM_P,LA,4,0.61481
2525,43,TOM_P,LA,5,0.74823
2526,43,TOM_P,LV,1,0.363787
2527,43,TOM_P,LV,2,0.484398
2528,43,TOM_P,LV,3,0.547615
2529,43,TOM_P,LV,4,0.604768
2530,43,TOM_P,LV,5,0.655679
2531,43,CEL_P,LA,1,0.234713
2532,43,CEL_P,LA,2,0.185558
2533,43,CEL_P,LA,3,0.184564
2534,43,CEL_P,LA,4,0.13994
2535,43,CEL_P,LA,5,0.206786
2536,43,CEL_P,LV,1,0.212921
2537,43,CEL_P,LV,2,0.176745
2538,43,CEL_P,LV,3,0.19849
2539,43,CEL_P,LV,4,0.152659
2540,43,CEL_P,LV,5,0.204882
2541,43,CUX_P,LA,1,0.153721
2542,43,CUX_P,LA,2,0.22308
2543,43,CUX_P,LA,3,0.176097
2544,43,CUX_P,LA,4,0.153084
2545,43,CUX_P,LA,5,0.106681
2546,43,CUX_P,LV,1,0.107177
2547,43,CUX_P,LV,2,0.156048
2548,43,CUX_P,LV,3,0.138928
2549,43,CUX_P,LV,4,0.116792
2550,43,CUX_P,LV,5,0.11615
2551,43,PEP_P,LA,1,0.675678
2552,43,PEP_P,LA,2,0.704879
2553,43,PEP_P,LA,3,0.486099
2554,43,PEP_P,LA,4,0.572844
2555,43,PEP_P,LA,5,0.723644
2556,43,PEP_P,LV,1,0.478799
2557,43,PEP_P,LV,2,0.527637
2558,43,PEP_P,LV,3,0.359084
2559,43,PEP_P,LV,4,0.521232
2560,43,PEP_P,LV,5,0.542945
2561,43,CAUL_P,LA,1,0.748134
2562,43,CAUL_P,LA,2,0.61567
2563,43,CAUL_P,LA,3,0.773537
2564,43,CAUL_P,LA,4,0.631002
2565,43,CAUL_P,LA,5,0.657443
2566,43,CAUL_P,LV,1,0.720877
2567,43,CAUL_P,LV,2,0.581775
2568,43,CAUL_P,LV,3,0.796176
2569,43,CAUL_P,LV,4,0.621181
2570,43,CAUL_P,LV,5,0.67875
2571,43,LET_P,LA,1,0.925644
2572,43,LET_P,LA,2,0.789802
2573,43,LET_P,LA,3,1.10095
2574,43,LET_P,LA,4,1.63599
2575,43,LET_P,LA,5,1.23341
2576,43,LET_P,LV,1,0.675243
2577,43,LET_P,LV,2,0.706853
2578,43,LET_P,LV,3,0.874157
2579,43,LET_P,LV,4,1.31
2580,43,LET_P,LV,5,1.06395
2581,44,TOM_P,LA,1,0.658391
2582,44,TOM_P,LA,2,0.525962
2583,44,TOM_P,LA,3,0.555926
2584,44,TOM_P,LA,4,0.601658
2585,44,TOM_P,LA,5,0.573594
2586,44,TOM_P,LV,1,0.555944
2587,44,TOM_P,LV,2,0.465579
2588,44,TOM_P,LV,3,0.535723
2589,44,TOM_P,LV,4,0.555765
2590,44,TOM_P,LV,5,0.493557
2591,44,CEL_P,LA,1,0.26056
2592,44,CEL_P,LA,2,0.238694
2593,44,CEL_P,LA,3,0.233703
2594,44,CEL_P,LA,4,0.180265
2595,44,CEL_P,LA,5,0.208248
2596,44,CEL_P,LV,1,0.229553
2597,44,CEL_P,LV,2,0.231074
2598,44,CEL_P,LV,3,0.231226
2599,44,CEL_P,LV,4,0.185859
2600,44,CEL_P,LV,5,0.219017
2601,44,CUX_P,LA,1,0.170851
2602,44,CUX_P,LA,2,0.200106
2603,44,CUX_P,LA,3,0.158554
2604,44,CUX_P,LA,4,0.131807
2605,44,CUX_P,LA,5,0.10321
2606,44,CUX_P,LV,1,0.136312
2607,44,CUX_P,LV,2,0.140177
2608,44,CUX_P,LV,3,0.129168
2609,44,CUX_P,LV,4,0.116209
2610,44,CUX_P,LV,5,0.109496
2611,44,PEP_P,LA,1,0.617675
2612,44,PEP_P,LA,2,0.74908
2613,44,PEP_P,LA,3,0.500542
2614,44,PEP_P,LA,4,0.567447
2615,44,PEP_P,LA,5,0.721345
2616,44,PEP_P,LV,1,0.490188
2617,44,PEP_P,LV,2,0.557657
2618,44,PEP_P,LV,3,0.378822
2619,44,PEP_P,LV,4,0.508417
2620,44,PEP_P,LV,5,0.521951
2621,44,CAUL_P,LA,1,0.806232
2622,44,CAUL_P,LA,2,0.642144
2623,44,CAUL_P,LA,3,0.764367
2624,44,CAUL_P,LA,4,0.616439
2625,44,CAUL_P,LA,5,0.644837
2626,44,CAUL_P,LV,1,0.795714
2627,44,CAUL_P,LV,2,0.581642
2628,44,CAUL_P,LV,3,0.779547
2629,44,CAUL_P,LV,4,0.616889
2630,44,CAUL_P,LV,5,0.6484
2631,44,LET_P,LA,1,0.690207
2632,44,LET_P,LA,2,1.10878
2633,44,LET_P,LA,3,1.08865
2634,44,LET_P,LA,4,1.65921
2635,44,LET_P,LA,5,1.28602
2636,44,LET_P,LV,1,0.527342
2637,44,LET_P,LV,2,0.882568
2638,44,LET_P,LV,3,0.976648
2639,44,LET_P,LV,4,1.32161
2640,44,LET_P,LV,5,1.13818
2641,45,TOM_P,LA,1,0.828264
2642,45,TOM_P,LA,2,0.551112
2643,45,TOM_P,LA,3,0.546737
2644,45,TOM_P,LA,4,0.730591
2645,45,TOM_P,LA,5,0.584554
2646,45,TOM_P,LV,1,0.675389
2647,45,TOM_P,LV,2,0.515321
2648,45,TOM_P,LV,3,0.491995
2649,45,TOM_P,LV,4,0.609376
2650,45,TOM_P,LV,5,0.490735
2651,45,CEL_P,LA,1,0.250581
2652,45,CEL_P,LA,2,0.302073
2653,45,CEL_P,LA,3,0.272699
2654,45,CEL_P,LA,4,0.196741
2655,45,CEL_P,LA,5,0.219208
2656,45,CEL_P,LV,1,0.245558
2657,45,CEL_P,LV,2,0.269429
2658,45,CEL_P,LV,3,0.281694
2659,45,CEL_P,LV,4,0.21158
2660,45,CEL_P,LV,5,0.222629
2661,45,CUX_P,LA,1,0.174631
2662,45,CUX_P,LA,2,0.172222
2663,45,CUX_P,LA,3,0.155981
2664,45,CUX_P,LA,4,0.131807
2665,45,CUX_P,LA,5,0.105951
2666,45,CUX_P,LV,1,0.127509
2667,45,CUX_P,LV,2,0.129136
2668,45,CUX_P,LV,3,0.12815
2669,45,CUX_P,LV,4,0.111407
2670,45,CUX_P,LV,5,0.112628
2671,45,PEP_P,LA,1,0.654283
2672,45,PEP_P,LA,2,0.881197
2673,45,PEP_P,LA,3,0.546905
2674,45,PEP_P,LA,4,0.574231
2675,45,PEP_P,LA,5,0.716079
2676,45,PEP_P,LV,1,0.521583
2677,45,PEP_P,LV,2,0.716246
2678,45,PEP_P,LV,3,0.439424
2679,45,PEP_P,LV,4,0.448875
2680,45,PEP_P,LV,5,0.515145
2681,45,CAUL_P,LA,1,0.703651
2682,45,CAUL_P,LA,2,0.766559
2683,45,CAUL_P,LA,3,0.804402
2684,45,CAUL_P,LA,4,0.679143
2685,45,CAUL_P,LA,5,0.64027
2686,45,CAUL_P,LV,1,0.674164
2687,45,CAUL_P,LV,2,0.632284
2688,45,CAUL_P,LV,3,0.824497
2689,45,CAUL_P,LV,4,0.646456
2690,45,CAUL_P,LV,5,0.654797
2691,45,LET_P,LA,1,0.571939
2692,45,LET_P,LA,2,1.23016
2693,45,LET_P,LA,3,1.18755
2694,45,LET_P,LA,4,1.65921
2695,45,LET_P,LA,5,1.35324
2696,45,LET_P,LV,1,0.477082
2697,45,LET_P,LV,2,1.07622
2698,45,LET_P,LV,3,1.0868
2699,45,LET_P,LV,4,1.41453
2700,45,LET_P,LV,5,1.2016
2701,46,TOM_P,LA,1,0.766521
2702,46,TOM_P,LA,2,0.791403
2703,46,TOM_P,LA,3,0.521008
2704,46,TOM_P,LA,4,0.858547
2705,46,TOM_P,LA,5,0.597541
2706,46,TOM_P,LV,1,0.693743
2707,46,TOM_P,LV,2,0.611309
