weeks,prod,cust,scen,price
39,PEP_P,LA,5,0.360797
39,PEP_P,LV,1,1.04428
39,PEP_P,LV,2,0.766738
39,PEP_P,LV,3,0.586004
39,PEP_P,LV,4,0.420572
39,PEP_P,LV,5,0.309704
39,TOM_P,LA,1,1.11157
39,TOM_P,LA,2,0.902668
39,TOM_P,LA,3,0.677515
39,TOM_P,LA,4,0.506458
39,TOM_P,LA,5,0.384548
39,TOM_P,LV,1,1.02936
39,TOM_P,LV,2,0.80111
39,TOM_P,LV,3,0.622563
39,TOM_P,LV,4,0.470172
39,TOM_P,LV,5,0.36015
40,CAUL_P,LA,1,0.90227
40,CAUL_P,LA,2,0.830831
40,CAUL_P,LA,3,0.724405
40,CAUL_P,LA,4,0.620963
40,CAUL_P,LA,5,0.53942
40,CAUL_P,LV,1,0.810129
40,CAUL_P,LV,2,0.759051
40,CAUL_P,LV,3,0.680487
40,CAUL_P,LV,4,0.607206
40,CAUL_P,LV,5,0.55152
40,CEL_P,LA,1,0.198148
40,CEL_P,LA,2,0.187302
40,CEL_P,LA,3,0.176879
40,CEL_P,LA,4,0.167624
40,CEL_P,LA,5,0.157964
40,CEL_P,LV,1,0.232464
40,CEL_P,LV,2,0.208443
40,CEL_P,LV,3,0.192107
40,CEL_P,LV,4,0.172525
40,CEL_P,LV,5,0.156485
40,CUX_P,LA,1,0.353861
40,CUX_P,LA,2,0.271196
40,CUX_P,LA,3,0.218029
40,CUX_P,LA,4,0.166598
40,CUX_P,LA,5,0.137333
40,CUX_P,LV,1,0.273534
40,CUX_P,LV,2,0.20709
40,CUX_P,LV,3,0.170417
40,CUX_P,LV,4,0.134367
40,CUX_P,LV,5,0.115079
40,LET_P,LA,1,3.84059
40,LET_P,LA,2,2.38553
40,LET_P,LA,3,1.59785
40,LET_P,LA,4,1.04536
40,LET_P,LA,5,0.643177
40,LET_P,LV,1,3.11226
40,LET_P,LV,2,1.90562
40,LET_P,LV,3,1.34113
40,LET_P,LV,4,0.894801
40,LET_P,LV,5,0.579436
40,PEP_P,LA,1,1.72766
40,PEP_P,LA,2,1.07359
40,PEP_P,LA,3,0.727813
40,PEP_P,LA,4,0.535635
40,PEP_P,LA,5,0.362301
40,PEP_P,LV,1,1.23276
40,PEP_P,LV,2,0.843074
40,PEP_P,LV,3,0.579274
40,PEP_P,LV,4,0.431846
40,PEP_P,LV,5,0.299365
40,TOM_P,LA,1,1.34305
40,TOM_P,LA,2,0.982634
40,TOM_P,LA,3,0.726899
40,TOM_P,LA,4,0.550454
40,TOM_P,LA,5,0.372782
40,TOM_P,LV,1,1.18844
40,TOM_P,LV,2,0.888783
40,TOM_P,LV,3,0.692958
40,TOM_P,LV,4,0.531658
40,TOM_P,LV,5,0.401311
41,CAUL_P,LA,1,1.36964
41,CAUL_P,LA,2,0.938146
41,CAUL_P,LA,3,0.766295
41,CAUL_P,LA,4,0.612083
41,CAUL_P,LA,5,0.509024
41,CAUL_P,LV,1,1.10648
41,CAUL_P,LV,2,0.855151
41,CAUL_P,LV,3,0.730047
41,CAUL_P,LV,4,0.617843
41,CAUL_P,LV,5,0.53325
41,CEL_P,LA,1,0.204029
41,CEL_P,LA,2,0.17714
41,CEL_P,LA,3,0.162017
41,CEL_P,LA,4,0.149498
41,CEL_P,LA,5,0.134222
41,CEL_P,LV,1,0.204141
41,CEL_P,LV,2,0.188276
41,CEL_P,LV,3,0.177178
41,CEL_P,LV,4,0.167378
41,CEL_P,LV,5,0.156884
41,CUX_P,LA,1,0.292232
41,CUX_P,LA,2,0.243465
41,CUX_P,LA,3,0.183254
41,CUX_P,LA,4,0.142869
41,CUX_P,LA,5,0.117625
41,CUX_P,LV,1,0.273755
41,CUX_P,LV,2,0.208203
41,CUX_P,LV,3,0.158672
41,CUX_P,LV,4,0.121251
41,CUX_P,LV,5,0.0957635
41,LET_P,LA,1,4.41361
41,LET_P,LA,2,2.56644
41,LET_P,LA,3,1.77934
41,LET_P,LA,4,1.2574
41,LET_P,LA,5,0.927972
41,LET_P,LV,1,3.8402
41,LET_P,LV,2,2.29316
41,LET_P,LV,3,1.56485
41,LET_P,LV,4,1.09717
41,LET_P,LV,5,0.801102
41,PEP_P,LA,1,1.95239
41,PEP_P,LA,2,1.18404
41,PEP_P,LA,3,0.889681
41,PEP_P,LA,4,0.603758
41,PEP_P,LA,5,0.42835
41,PEP_P,LV,1,1.27906
41,PEP_P,LV,2,0.823171
41,PEP_P,LV,3,0.642704
41,PEP_P,LV,4,0.453465
41,PEP_P,LV,5,0.339322
41,TOM_P,LA,1,1.11679
41,TOM_P,LA,2,0.910446
41,TOM_P,LA,3,0.728651
41,TOM_P,LA,4,0.607122
41,TOM_P,LA,5,0.502818
41,TOM_P,LV,1,1.05868
41,TOM_P,LV,2,0.908053
41,TOM_P,LV,3,0.776906
41,TOM_P,LV,4,0.666152
41,TOM_P,LV,5,0.580694
42,CAUL_P,LA,1,1.41576
42,CAUL_P,LA,2,1.03075
42,CAUL_P,LA,3,0.776306
42,CAUL_P,LA,4,0.608213
42,CAUL_P,LA,5,0.478606
42,CAUL_P,LV,1,1.25445
42,CAUL_P,LV,2,0.957192
42,CAUL_P,LV,3,0.75906
42,CAUL_P,LV,4,0.621883
42,CAUL_P,LV,5,0.506
42,CEL_P,LA,1,0.203238
42,CEL_P,LA,2,0.183837
42,CEL_P,LA,3,0.161502
42,CEL_P,LA,4,0.140703
42,CEL_P,LA,5,0.126744
42,CEL_P,LV,1,0.210349
42,CEL_P,LV,2,0.19027
42,CEL_P,LV,3,0.173593
42,CEL_P,LV,4,0.156018
42,CEL_P,LV,5,0.141648
42,CUX_P,LA,1,0.278331
42,CUX_P,LA,2,0.215994
42,CUX_P,LA,3,0.175317
42,CUX_P,LA,4,0.136769
42,CUX_P,LA,5,0.107428
42,CUX_P,LV,1,0.276878
42,CUX_P,LV,2,0.208754
42,CUX_P,LV,3,0.158814
42,CUX_P,LV,4,0.12176
42,CUX_P,LV,5,0.0897424
42,LET_P,LA,1,4.32031
42,LET_P,LA,2,2.99641
42,LET_P,LA,3,2.09063
42,LET_P,LA,4,1.49633
42,LET_P,LA,5,1.0339
42,LET_P,LV,1,3.80999
42,LET_P,LV,2,2.38679
42,LET_P,LV,3,1.74379
42,LET_P,LV,4,1.23621
42,LET_P,LV,5,0.860057
42,PEP_P,LA,1,1.71551
42,PEP_P,LA,2,1.12033
42,PEP_P,LA,3,0.879482
42,PEP_P,LA,4,0.630303
42,PEP_P,LA,5,0.505581
42,PEP_P,LV,1,1.1867
42,PEP_P,LV,2,0.83816
42,PEP_P,LV,3,0.646225
42,PEP_P,LV,4,0.477703
42,PEP_P,LV,5,0.376996
42,TOM_P,LA,1,1.20118
42,TOM_P,LA,2,0.966358
42,TOM_P,LA,3,0.799367
42,TOM_P,LA,4,0.655004
42,TOM_P,LA,5,0.546196
42,TOM_P,LV,1,1.45363
42,TOM_P,LV,2,1.03281
42,TOM_P,LV,3,0.835353
42,TOM_P,LV,4,0.672807
42,TOM_P,LV,5,0.516645
43,CAUL_P,LA,1,0.953738
43,CAUL_P,LA,2,0.832423
43,CAUL_P,LA,3,0.717436
43,CAUL_P,LA,4,0.586682
43,CAUL_P,LA,5,0.50367
43,CAUL_P,LV,1,1.22752
43,CAUL_P,LV,2,0.889019
43,CAUL_P,LV,3,0.719429
43,CAUL_P,LV,4,0.584417
43,CAUL_P,LV,5,0.472744
43,CEL_P,LA,1,0.271656
43,CEL_P,LA,2,0.228561
43,CEL_P,LA,3,0.171093
43,CEL_P,LA,4,0.130126
43,CEL_P,LA,5,0.103261
43,CEL_P,LV,1,0.299177
43,CEL_P,LV,2,0.242335
43,CEL_P,LV,3,0.193158
43,CEL_P,LV,4,0.152469
43,CEL_P,LV,5,0.127985
43,CUX_P,LA,1,0.287782
43,CUX_P,LA,2,0.214238
43,CUX_P,LA,3,0.155951
43,CUX_P,LA,4,0.127668
43,CUX_P,LA,5,0.0957739
43,CUX_P,LV,1,0.246774
43,CUX_P,LV,2,0.185658
43,CUX_P,LV,3,0.142793
43,CUX_P,LV,4,0.116263
43,CUX_P,LV,5,0.0901233
43,LET_P,LA,1,3.15364
43,LET_P,LA,2,2.33102
43,LET_P,LA,3,1.78387
43,LET_P,LA,4,1.42734
43,LET_P,LA,5,1.02825
43,LET_P,LV,1,2.33565
43,LET_P,LV,2,1.80422
43,LET_P,LV,3,1.46498
43,LET_P,LV,4,1.1883
43,LET_P,LV,5,0.939127
43,PEP_P,LA,1,1.18443
43,PEP_P,LA,2,0.915942
43,PEP_P,LA,3,0.732685
43,PEP_P,LA,4,0.585615
43,PEP_P,LA,5,0.490178
43,PEP_P,LV,1,1.112
43,PEP_P,LV,2,0.809344
43,PEP_P,LV,3,0.611016
43,PEP_P,LV,4,0.459673
43,PEP_P,LV,5,0.360408
43,TOM_P,LA,1,0.741434
43,TOM_P,LA,2,0.710213
43,TOM_P,LA,3,0.666292
43,TOM_P,LA,4,0.639352
43,TOM_P,LA,5,0.608803
43,TOM_P,LV,1,0.896996
43,TOM_P,LV,2,0.770652
43,TOM_P,LV,3,0.696747
43,TOM_P,LV,4,0.619012
43,TOM_P,LV,5,0.554975
44,CAUL_P,LA,1,0.928507
44,CAUL_P,LA,2,0.790392
44,CAUL_P,LA,3,0.68687
44,CAUL_P,LA,4,0.568771
44,CAUL_P,LA,5,0.498081
44,CAUL_P,LV,1,1.09737
44,CAUL_P,LV,2,0.882257
44,CAUL_P,LV,3,0.705575
44,CAUL_P,LV,4,0.55739
44,CAUL_P,LV,5,0.449654
44,CEL_P,LA,1,0.284248
44,CEL_P,LA,2,0.24207
44,CEL_P,LA,3,0.211474
44,CEL_P,LA,4,0.186804
44,CEL_P,LA,5,0.159713
44,CEL_P,LV,1,0.287956
44,CEL_P,LV,2,0.256558
44,CEL_P,LV,3,0.223745
44,CEL_P,LV,4,0.19844
44,CEL_P,LV,5,0.171884
44,CUX_P,LA,1,0.187572
44,CUX_P,LA,2,0.151987
44,CUX_P,LA,3,0.133721
44,CUX_P,LA,4,0.112714
44,CUX_P,LA,5,0.0997713
44,CUX_P,LV,1,0.155608
44,CUX_P,LV,2,0.134763
44,CUX_P,LV,3,0.121835
44,CUX_P,LV,4,0.10832
44,CUX_P,LV,5,0.0993284
44,LET_P,LA,1,4.06141
44,LET_P,LA,2,2.73767
44,LET_P,LA,3,2.08705
44,LET_P,LA,4,1.6052
44,LET_P,LA,5,1.19564
44,LET_P,LV,1,2.85365
44,LET_P,LV,2,2.08479
44,LET_P,LV,3,1.65353
44,LET_P,LV,4,1.30769
44,LET_P,LV,5,1.01472
44,PEP_P,LA,1,1.2322
44,PEP_P,LA,2,0.989126
44,PEP_P,LA,3,0.784311
44,PEP_P,LA,4,0.615036
44,PEP_P,LA,5,0.508981
44,PEP_P,LV,1,1.01692
44,PEP_P,LV,2,0.769864
44,PEP_P,LV,3,0.600901
44,PEP_P,LV,4,0.463374
44,PEP_P,LV,5,0.370799
44,TOM_P,LA,1,0.776411
44,TOM_P,LA,2,0.707265
44,TOM_P,LA,3,0.643006
44,TOM_P,LA,4,0.57015
44,TOM_P,LA,5,0.524183
44,TOM_P,LV,1,0.734012
44,TOM_P,LV,2,0.645356
44,TOM_P,LV,3,0.569555
44,TOM_P,LV,4,0.511097
44,TOM_P,LV,5,0.450403
45,CAUL_P,LA,1,0.898888
45,CAUL_P,LA,2,0.826512
45,CAUL_P,LA,3,0.767502
45,CAUL_P,LA,4,0.70174
45,CAUL_P,LA,5,0.632724
45,CAUL_P,LV,1,1.12504
45,CAUL_P,LV,2,0.918357
45,CAUL_P,LV,3,0.754504
45,CAUL_P,LV,4,0.618577
45,CAUL_P,LV,5,0.533725
45,CEL_P,LA,1,0.362825
45,CEL_P,LA,2,0.318389
45,CEL_P,LA,3,0.256055
45,CEL_P,LA,4,0.221088
45,CEL_P,LA,5,0.179898
45,CEL_P,LV,1,0.368953
45,CEL_P,LV,2,0.311106
45,CEL_P,LV,3,0.263941
45,CEL_P,LV,4,0.232374
45,CEL_P,LV,5,0.197232
45,CUX_P,LA,1,0.153493
45,CUX_P,LA,2,0.141495
45,CUX_P,LA,3,0.131891
45,CUX_P,LA,4,0.123951
45,CUX_P,LA,5,0.115642
45,CUX_P,LV,1,0.143871
45,CUX_P,LV,2,0.132521
45,CUX_P,LV,3,0.121217
45,CUX_P,LV,4,0.112156
45,CUX_P,LV,5,0.103508
45,LET_P,LA,1,3.99377
45,LET_P,LA,2,2.89545
45,LET_P,LA,3,2.16087
45,LET_P,LA,4,1.43338
45,LET_P,LA,5,1.03891
45,LET_P,LV,1,3.79409
45,LET_P,LV,2,2.47554
45,LET_P,LV,3,1.81392
45,LET_P,LV,4,1.26858
45,LET_P,LV,5,0.921743
45,PEP_P,LA,1,1.3854
45,PEP_P,LA,2,1.08404
45,PEP_P,LA,3,0.793411
45,PEP_P,LA,4,0.622815
45,PEP_P,LA,5,0.486719
45,PEP_P,LV,1,1.05854
45,PEP_P,LV,2,0.803333
45,PEP_P,LV,3,0.60048
45,PEP_P,LV,4,0.463658
45,PEP_P,LV,5,0.363582
45,TOM_P,LA,1,1.08297
45,TOM_P,LA,2,0.941688
45,TOM_P,LA,3,0.71455
45,TOM_P,LA,4,0.560042
45,TOM_P,LA,5,0.4389
45,TOM_P,LV,1,0.803851
45,TOM_P,LV,2,0.714411
45,TOM_P,LV,3,0.584066
45,TOM_P,LV,4,0.484568
45,TOM_P,LV,5,0.40908
46,CAUL_P,LA,1,1.10286
46,CAUL_P,LA,2,0.928382
46,CAUL_P,LA,3,0.773422
46,CAUL_P,LA,4,0.656151
46,CAUL_P,LA,5,0.575493
46,CAUL_P,LV,1,1.14982
46,CAUL_P,LV,2,0.990022
46,CAUL_P,LV,3,0.822439
46,CAUL_P,LV,4,0.682763
46,CAUL_P,LV,5,0.593084
46,CEL_P,LA,1,0.41609
46,CEL_P,LA,2,0.285557
46,CEL_P,LA,3,0.243733
46,CEL_P,LA,4,0.193539
46,CEL_P,LA,5,0.155163
46,CEL_P,LV,1,0.373075
46,CEL_P,LV,2,0.30541
46,CEL_P,LV,3,0.266172
46,CEL_P,LV,4,0.22185
46,CEL_P,LV,5,0.187716
46,CUX_P,LA,1,0.166768
46,CUX_P,LA,2,0.148016
46,CUX_P,LA,3,0.135968
46,CUX_P,LA,4,0.124843
46,CUX_P,LA,5,0.116124
46,CUX_P,LV,1,0.146668
46,CUX_P,LV,2,0.134836
46,CUX_P,LV,3,0.127158
46,CUX_P,LV,4,0.118952
46,CUX_P,LV,5,0.112448
46,LET_P,LA,1,5.06407
46,LET_P,LA,2,3.50752
46,LET_P,LA,3,2.21855
46,LET_P,LA,4,1.39199
46,LET_P,LA,5,0.925732
46,LET_P,LV,1,3.62534
46,LET_P,LV,2,2.56476
46,LET_P,LV,3,1.78123
46,LET_P,LV,4,1.19925
46,LET_P,LV,5,0.839303
46,PEP_P,LA,1,1.20934
46,PEP_P,LA,2,0.985612
46,PEP_P,LA,3,0.74275
46,PEP_P,LA,4,0.612274
46,PEP_P,LA,5,0.499401
46,PEP_P,LV,1,0.971435
46,PEP_P,LV,2,0.790435
46,PEP_P,LV,3,0.594753
46,PEP_P,LV,4,0.468292
46,PEP_P,LV,5,0.368419
46,TOM_P,LA,1,1.54362
46,TOM_P,LA,2,1.12007
46,TOM_P,LA,3,0.827033
46,TOM_P,LA,4,0.588334
46,TOM_P,LA,5,0.403742
46,TOM_P,LV,1,1.13112
46,TOM_P,LV,2,0.828835
46,TOM_P,LV,3,0.644016
46,TOM_P,LV,4,0.502311
46,TOM_P,LV,5,0.386607
47,CAUL_P,LA,1,1.20765
47,CAUL_P,LA,2,0.942317
47,CAUL_P,LA,3,0.775884
47,CAUL_P,LA,4,0.658849
47,CAUL_P,LA,5,0.550347
47,CAUL_P,LV,1,1.23118
47,CAUL_P,LV,2,0.97439
47,CAUL_P,LV,3,0.789946
47,CAUL_P,LV,4,0.650324
47,CAUL_P,LV,5,0.536975
47,CEL_P,LA,1,0.362254
47,CEL_P,LA,2,0.301711
47,CEL_P,LA,3,0.231341
47,CEL_P,LA,4,0.187113
47,CEL_P,LA,5,0.146699
47,CEL_P,LV,1,0.353149
47,CEL_P,LV,2,0.312495
47,CEL_P,LV,3,0.25666
47,CEL_P,LV,4,0.217394
47,CEL_P,LV,5,0.183922
47,CUX_P,LA,1,0.225836
47,CUX_P,LA,2,0.181204
47,CUX_P,LA,3,0.148082
47,CUX_P,LA,4,0.121731
47,CUX_P,LA,5,0.0996778
47,CUX_P,LV,1,0.219677
47,CUX_P,LV,2,0.173037
47,CUX_P,LV,3,0.148038
47,CUX_P,LV,4,0.125378
47,CUX_P,LV,5,0.105858
47,LET_P,LA,1,7.11667
47,LET_P,LA,2,3.4911
47,LET_P,LA,3,2.06899
47,LET_P,LA,4,1.3539
47,LET_P,LA,5,0.775731
47,LET_P,LV,1,4.9274
47,LET_P,LV,2,2.69477
47,LET_P,LV,3,1.70638
47,LET_P,LV,4,1.13164
47,LET_P,LV,5,0.682764
47,PEP_P,LA,1,1.31459
47,PEP_P,LA,2,1.09088
47,PEP_P,LA,3,0.864836
47,PEP_P,LA,4,0.650054
47,PEP_P,LA,5,0.519681
47,PEP_P,LV,1,1.01564
47,PEP_P,LV,2,0.814014
47,PEP_P,LV,3,0.646889
47,PEP_P,LV,4,0.483021
47,PEP_P,LV,5,0.391727
47,TOM_P,LA,1,2.38239
47,TOM_P,LA,2,1.54903
47,TOM_P,LA,3,0.987082
47,TOM_P,LA,4,0.637567
47,TOM_P,LA,5,0.443117
47,TOM_P,LV,1,2.2956
47,TOM_P,LV,2,1.26621
47,TOM_P,LV,3,0.777402
47,TOM_P,LV,4,0.489984
47,TOM_P,LV,5,0.33664
48,CAUL_P,LA,1,2.03661
48,CAUL_P,LA,2,1.18787
48,CAUL_P,LA,3,0.88362
48,CAUL_P,LA,4,0.662567
48,CAUL_P,LA,5,0.497016
48,CAUL_P,LV,1,1.56517
48,CAUL_P,LV,2,1.09136
48,CAUL_P,LV,3,0.839741
48,CAUL_P,LV,4,0.664665
48,CAUL_P,LV,5,0.535122
48,CEL_P,LA,1,0.389314
48,CEL_P,LA,2,0.255994
48,CEL_P,LA,3,0.192639
48,CEL_P,LA,4,0.144561
48,CEL_P,LA,5,0.09646
48,CEL_P,LV,1,0.345307
48,CEL_P,LV,2,0.273872
48,CEL_P,LV,3,0.225026
48,CEL_P,LV,4,0.186079
48,CEL_P,LV,5,0.148511
48,CUX_P,LA,1,0.325585
48,CUX_P,LA,2,0.235599
48,CUX_P,LA,3,0.183193
48,CUX_P,LA,4,0.132856
48,CUX_P,LA,5,0.103063
48,CUX_P,LV,1,0.239187
48,CUX_P,LV,2,0.187968
48,CUX_P,LV,3,0.159586
48,CUX_P,LV,4,0.129947
48,CUX_P,LV,5,0.110563
48,LET_P,LA,1,6.12651
48,LET_P,LA,2,2.921
48,LET_P,LA,3,1.83625
48,LET_P,LA,4,0.95591
48,LET_P,LA,5,0.557372
48,LET_P,LV,1,3.90301
48,LET_P,LV,2,2.03855
48,LET_P,LV,3,1.31772
48,LET_P,LV,4,0.806249
48,LET_P,LV,5,0.493368
48,PEP_P,LA,1,1.69836
48,PEP_P,LA,2,1.15401
48,PEP_P,LA,3,0.868851
48,PEP_P,LA,4,0.652976
48,PEP_P,LA,5,0.479556
48,PEP_P,LV,1,1.0544
48,PEP_P,LV,2,0.767067
48,PEP_P,LV,3,0.605855
48,PEP_P,LV,4,0.477271
48,PEP_P,LV,5,0.368498
48,TOM_P,LA,1,1.12082
48,TOM_P,LA,2,0.922398
48,TOM_P,LA,3,0.772012
48,TOM_P,LA,4,0.653618
48,TOM_P,LA,5,0.573968
48,TOM_P,LV,1,0.847444
48,TOM_P,LV,2,0.700529
48,TOM_P,LV,3,0.574021
48,TOM_P,LV,4,0.481809
48,TOM_P,LV,5,0.403453
49,CAUL_P,LA,1,1.13246
49,CAUL_P,LA,2,0.970629
49,CAUL_P,LA,3,0.76823
49,CAUL_P,LA,4,0.604237
49,CAUL_P,LA,5,0.482199
49,CAUL_P,LV,1,1.14994
49,CAUL_P,LV,2,0.950692
49,CAUL_P,LV,3,0.809583
49,CAUL_P,LV,4,0.66457
49,CAUL_P,LV,5,0.563501
49,CEL_P,LA,1,0.625911
49,CEL_P,LA,2,0.460059
49,CEL_P,LA,3,0.28087
49,CEL_P,LA,4,0.170131
49,CEL_P,LA,5,0.100658
49,CEL_P,LV,1,0.534938
49,CEL_P,LV,2,0.394053
49,CEL_P,LV,3,0.261722
49,CEL_P,LV,4,0.181453
49,CEL_P,LV,5,0.125622
49,CUX_P,LA,1,0.472449
49,CUX_P,LA,2,0.272192
49,CUX_P,LA,3,0.1929
49,CUX_P,LA,4,0.139742
49,CUX_P,LA,5,0.0942743
49,CUX_P,LV,1,0.406309
49,CUX_P,LV,2,0.268785
49,CUX_P,LV,3,0.185821
49,CUX_P,LV,4,0.133959
49,CUX_P,LV,5,0.0911575
49,LET_P,LA,1,2.83595
49,LET_P,LA,2,1.95459
49,LET_P,LA,3,1.29628
49,LET_P,LA,4,0.767014
49,LET_P,LA,5,0.463939
49,LET_P,LV,1,1.73485
49,LET_P,LV,2,1.29656
49,LET_P,LV,3,0.918464
49,LET_P,LV,4,0.638062
49,LET_P,LV,5,0.459597
49,PEP_P,LA,1,1.48152
49,PEP_P,LA,2,1.15977
49,PEP_P,LA,3,0.872097
49,PEP_P,LA,4,0.623194
49,PEP_P,LA,5,0.427475
49,PEP_P,LV,1,0.964975
49,PEP_P,LV,2,0.749037
49,PEP_P,LV,3,0.583735
49,PEP_P,LV,4,0.442221
49,PEP_P,LV,5,0.331088
49,TOM_P,LA,1,1.03624
49,TOM_P,LA,2,0.895005
49,TOM_P,LA,3,0.741225
49,TOM_P,LA,4,0.610546
49,TOM_P,LA,5,0.504628
49,TOM_P,LV,1,0.795238
49,TOM_P,LV,2,0.697559
49,TOM_P,LV,3,0.573885
49,TOM_P,LV,4,0.463331
49,TOM_P,LV,5,0.378764
50,CAUL_P,LA,1,0.984893
50,CAUL_P,LA,2,0.806446
50,CAUL_P,LA,3,0.663478
50,CAUL_P,LA,4,0.580353
50,CAUL_P,LA,5,0.492303
50,CAUL_P,LV,1,0.92185
50,CAUL_P,LV,2,0.78621
50,CAUL_P,LV,3,0.690689
50,CAUL_P,LV,4,0.620117
50,CAUL_P,LV,5,0.552727
50,CEL_P,LA,1,1.46029
50,CEL_P,LA,2,0.721097
50,CEL_P,LA,3,0.337539
50,CEL_P,LA,4,0.206027
50,CEL_P,LA,5,0.109776
50,CEL_P,LV,1,0.874595
50,CEL_P,LV,2,0.508555
50,CEL_P,LV,3,0.301915
50,CEL_P,LV,4,0.203221
50,CEL_P,LV,5,0.139582
50,CUX_P,LA,1,0.390193
50,CUX_P,LA,2,0.255152
50,CUX_P,LA,3,0.187914
50,CUX_P,LA,4,0.139923
50,CUX_P,LA,5,0.0999698
50,CUX_P,LV,1,0.316446
50,CUX_P,LV,2,0.222722
50,CUX_P,LV,3,0.164573
50,CUX_P,LV,4,0.124911
50,CUX_P,LV,5,0.0943781
50,LET_P,LA,1,1.16836
50,LET_P,LA,2,1.06437
50,LET_P,LA,3,0.861059
50,LET_P,LA,4,0.731839
50,LET_P,LA,5,0.586855
50,LET_P,LV,1,0.874513
50,LET_P,LV,2,0.795939
50,LET_P,LV,3,0.683368
50,LET_P,LV,4,0.598383
50,LET_P,LV,5,0.515862
50,PEP_P,LA,1,1.79327
50,PEP_P,LA,2,1.19046
50,PEP_P,LA,3,0.893139
50,PEP_P,LA,4,0.592507
50,PEP_P,LA,5,0.430311
50,PEP_P,LV,1,1.13775
50,PEP_P,LV,2,0.794457
50,PEP_P,LV,3,0.597778
50,PEP_P,LV,4,0.421575
50,PEP_P,LV,5,0.307285
50,TOM_P,LA,1,1.83985
50,TOM_P,LA,2,1.28877
50,TOM_P,LA,3,0.912217
50,TOM_P,LA,4,0.634244
50,TOM_P,LA,5,0.417431
50,TOM_P,LV,1,1.21916
50,TOM_P,LV,2,0.847732
50,TOM_P,LV,3,0.620848
50,TOM_P,LV,4,0.45668
50,TOM_P,LV,5,0.324595
51,CAUL_P,LA,1,1.10344
51,CAUL_P,LA,2,0.818618
51,CAUL_P,LA,3,0.710283
51,CAUL_P,LA,4,0.582058
51,CAUL_P,LA,5,0.491583
51,CAUL_P,LV,1,0.97038
51,CAUL_P,LV,2,0.78734
51,CAUL_P,LV,3,0.704241
51,CAUL_P,LV,4,0.598754
51,CAUL_P,LV,5,0.522121
51,CEL_P,LA,1,0.859671
51,CEL_P,LA,2,0.495236
51,CEL_P,LA,3,0.32555
51,CEL_P,LA,4,0.206224
51,CEL_P,LA,5,0.128551
51,CEL_P,LV,1,0.548772
51,CEL_P,LV,2,0.379287
51,CEL_P,LV,3,0.289326
51,CEL_P,LV,4,0.21765
51,CEL_P,LV,5,0.171185
51,CUX_P,LA,1,0.291768
51,CUX_P,LA,2,0.2274
51,CUX_P,LA,3,0.181304
51,CUX_P,LA,4,0.133923
51,CUX_P,LA,5,0.10685
51,CUX_P,LV,1,0.225601
51,CUX_P,LV,2,0.173611
51,CUX_P,LV,3,0.139282
51,CUX_P,LV,4,0.107014
51,CUX_P,LV,5,0.0854659
51,LET_P,LA,1,0.794287
51,LET_P,LA,2,0.734029
51,LET_P,LA,3,0.68045
51,LET_P,LA,4,0.620189
51,LET_P,LA,5,0.563281
51,LET_P,LV,1,0.62734
51,LET_P,LV,2,0.593688
51,LET_P,LV,3,0.559766
51,LET_P,LV,4,0.524539
51,LET_P,LV,5,0.493232
51,PEP_P,LA,1,1.46929
51,PEP_P,LA,2,1.11889
51,PEP_P,LA,3,0.796285
51,PEP_P,LA,4,0.556784
51,PEP_P,LA,5,0.400796
51,PEP_P,LV,1,1.03189
51,PEP_P,LV,2,0.780827
51,PEP_P,LV,3,0.561843
51,PEP_P,LV,4,0.395265
51,PEP_P,LV,5,0.292371
51,TOM_P,LA,1,2.10359
51,TOM_P,LA,2,1.2848
51,TOM_P,LA,3,0.813489
51,TOM_P,LA,4,0.564955
51,TOM_P,LA,5,0.365727
51,TOM_P,LV,1,1.47246
51,TOM_P,LV,2,0.991091
51,TOM_P,LV,3,0.678378
51,TOM_P,LV,4,0.474809
51,TOM_P,LV,5,0.32591
52,CAUL_P,LA,1,0.874206
52,CAUL_P,LA,2,0.757085
52,CAUL_P,LA,3,0.685989
52,CAUL_P,LA,4,0.613649
52,CAUL_P,LA,5,0.54128
52,CAUL_P,LV,1,0.893466
52,CAUL_P,LV,2,0.783362
52,CAUL_P,LV,3,0.694998
52,CAUL_P,LV,4,0.619393
52,CAUL_P,LV,5,0.536068
52,CEL_P,LA,1,0.658889
52,CEL_P,LA,2,0.446126
52,CEL_P,LA,3,0.309416
52,CEL_P,LA,4,0.217036
52,CEL_P,LA,5,0.140734
52,CEL_P,LV,1,0.502237
52,CEL_P,LV,2,0.380485
52,CEL_P,LV,3,0.290458
52,CEL_P,LV,4,0.221406
52,CEL_P,LV,5,0.169577
52,CUX_P,LA,1,0.38869
52,CUX_P,LA,2,0.319064
52,CUX_P,LA,3,0.250739
52,CUX_P,LA,4,0.209221
52,CUX_P,LA,5,0.169867
52,CUX_P,LV,1,0.322606
52,CUX_P,LV,2,0.256648
52,CUX_P,LV,3,0.191347
52,CUX_P,LV,4,0.150203
52,CUX_P,LV,5,0.120644
52,LET_P,LA,1,0.588275
52,LET_P,LA,2,0.580554
52,LET_P,LA,3,0.572776
52,LET_P,LA,4,0.564853
52,LET_P,LA,5,0.558166
52,LET_P,LV,1,0.5073
52,LET_P,LV,2,0.496429
52,LET_P,LV,3,0.481757
52,LET_P,LV,4,0.469551
52,LET_P,LV,5,0.458402
